"","subject_ids","num_class","diff_species","choice","propvote","classification_id","Imj1","Imj2","Img3","ForestName","species"
"1321",39638998,5,3,"NOTHINGHERE",0.6,201713858,"33_38_DEG_0061.JPG","33_38_DEG_0062.JPG","33_38_DEG_0063.JPG",NA,"DEERWHITETAILED, NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE"
"1322",39639001,5,3,"SOMETHINGHERE",0.6,206963756,"28_01_SH_0187.JPG","28_01_SH_0188.JPG","28_01_SH_0189.JPG",NA,"CHIPMUNK, SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE, SQUIRRELGRAY"
"1323",39639004,5,3,"CHIPMUNK",0.6,205724101,"28_01_SH_0196.JPG","28_01_SH_0197.JPG","28_01_SH_0198.JPG",NA,"CHIPMUNK, CHIPMUNK, CHIPMUNK, NOTHINGHERE, OTHERSMALLMAMMAL"
"1324",39639015,5,2,"OTHERSMALLMAMMAL",0.2,206504911,"41_14_LAMP_0004.JPG","41_14_LAMP_0005.JPG","41_14_LAMP_0006.JPG",NA,"OTHERSMALLMAMMAL"
"1325",39639034,5,2,"NOTHINGHERE",0.2,201659931,"37_31_DEG_0073.JPG","37_31_DEG_0074.JPG","37_31_DEG_0075.JPG",NA,"NOTHINGHERE"
"1326",39639035,5,3,"CHIPMUNK",0.4,206707793,"37_31_DEG_0076.JPG","37_31_DEG_0077.JPG","37_31_DEG_0078.JPG",NA,"CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE, REPTILEORAMPHIBIAN"
"1327",39639036,5,3,"CHIPMUNK",0.4,206797442,"07_42_WHIP_000124.JPG","07_42_WHIP_000125.JPG","07_42_WHIP_000126.JPG",NA,"CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE"
"1328",39639044,5,2,"DEERWHITETAILED",0.6,204704552,"01_23_DEG_000064.JPG","01_23_DEG_000066.JPG","01_23_DEG_000065.JPG",NA,"DEERWHITETAILED, DEERWHITETAILED, DEERWHITETAILED, SOMETHINGHERE, SOMETHINGHERE"
"1329",39639047,5,2,"SOMETHINGHERE",0.2,208573716,"37_31_DEG_0079.JPG","37_31_DEG_0080.JPG","37_31_DEG_0081.JPG",NA,"SOMETHINGHERE"
"1330",39639050,5,2,"SQUIRRELFLYING",0.2,207519250,"41_14_LAMP_0013.JPG","41_14_LAMP_0014.JPG",NA,NA,"SQUIRRELFLYING"
"1331",39639051,5,2,"NOTHINGHERE",0.6,202616280,"41_14_LAMP_0016.JPG","41_14_LAMP_0017.JPG","41_14_LAMP_0018.JPG",NA,"NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, OTHERSMALLMAMMAL, OTHERSMALLMAMMAL"
"1332",39639052,5,3,"SOMETHINGHERE",0.6,201723788,"41_14_LAMP_0019.JPG","41_14_LAMP_0020.JPG","41_14_LAMP_0021.JPG",NA,"NOTHINGHERE, OTHERSMALLMAMMAL, SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"1333",39639053,5,2,"OTHERSMALLMAMMAL",0.6,204350966,"41_14_LAMP_0022.JPG","41_14_LAMP_0023.JPG","41_14_LAMP_0024.JPG",NA,"NOTHINGHERE, NOTHINGHERE, OTHERSMALLMAMMAL, OTHERSMALLMAMMAL, OTHERSMALLMAMMAL"
"1334",39639054,5,2,"OTHERSMALLMAMMAL",0.6,205024430,"42_16-3_LAMP_0010.JPG","42_16-3_LAMP_0011.JPG","42_16-3_LAMP_0012.JPG",NA,"OTHERSMALLMAMMAL, OTHERSMALLMAMMAL, OTHERSMALLMAMMAL, SOMETHINGHERE, SOMETHINGHERE"
"1335",39639058,5,2,"CROWORRAVEN",0.6,202136450,"15_06_SH_000083.JPG","15_06_SH_000082.JPG","15_06_SH_000084.JPG",NA,"CROWORRAVEN, CROWORRAVEN, CROWORRAVEN, OTHERBIRD, OTHERBIRD"
"1336",39639062,5,3,"SOMETHINGHERE",0.4,207245031,"42_16-3_LAMP_0013.JPG","42_16-3_LAMP_0014.JPG","42_16-3_LAMP_0015.JPG",NA,"SOMETHINGHERE, SOMETHINGHERE, SQUIRRELGRAY, SQUIRRELRED, SQUIRRELRED"
"1337",39639066,5,2,"SQUIRRELRED",0.2,202741791,"07_42_WHIP_000136.JPG","07_42_WHIP_000137.JPG","07_42_WHIP_000138.JPG",NA,"SQUIRRELRED"
"1338",39639067,5,2,"NOTHINGHERE",0.2,203305396,"28_01_SH_0199.JPG","28_01_SH_0200.JPG","28_01_SH_0201.JPG",NA,"NOTHINGHERE"
"1339",39639069,5,3,"NOTHINGHERE",0.6,208207348,"15_06_SH_000085.JPG","15_06_SH_000086.JPG","15_06_SH_000087.JPG",NA,"DEERWHITETAILED, NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE"
"1340",39639070,5,2,"SOMETHINGHERE",0.6,204075829,"42_16-3_LAMP_0019.JPG","42_16-3_LAMP_0020.JPG","42_16-3_LAMP_0021.JPG",NA,"SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE, SQUIRRELRED, SQUIRRELRED"
"1341",39639073,5,2,"NOTHINGHERE",0.2,205420692,"37_31_DEG_0085.JPG","37_31_DEG_0086.JPG","37_31_DEG_0087.JPG",NA,"NOTHINGHERE"
"1342",39639074,5,2,"NOTHINGHERE",0.2,207443737,"39_16-2_LAMP_0016.JPG","39_16-2_LAMP_0017.JPG","39_16-2_LAMP_0018.JPG",NA,"NOTHINGHERE"
"1343",39639075,5,2,"NOTHINGHERE",0.2,205530155,"41_14_LAMP_0025.JPG","41_14_LAMP_0026.JPG","41_14_LAMP_0027.JPG",NA,"NOTHINGHERE"
"1344",39639082,5,3,"NOTHINGHERE",0.6,203251101,"37_31_DEG_0088.JPG","37_31_DEG_0089.JPG","37_31_DEG_0090.JPG",NA,"NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, OTHERSMALLMAMMAL, SOMETHINGHERE"
"1345",39639083,5,3,"NOTHINGHERE",0.6,201916293,"37_31_DEG_0091.JPG","37_31_DEG_0092.JPG","37_31_DEG_0093.JPG",NA,"NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, OTHERSMALLMAMMAL, SOMETHINGHERE"
"1346",39639090,5,2,"SQUIRRELGRAY",0.6,202052659,"42_16-3_LAMP_0025.JPG","42_16-3_LAMP_0026.JPG","42_16-3_LAMP_0027.JPG",NA,"SQUIRRELGRAY, SQUIRRELGRAY, SQUIRRELGRAY, SQUIRRELRED, SQUIRRELRED"
"1347",39639093,5,2,"NOTHINGHERE",0.2,207441180,"39_16-2_LAMP_0031.JPG","39_16-2_LAMP_0032.JPG","39_16-2_LAMP_0033.JPG",NA,"NOTHINGHERE"
"1348",39639095,5,2,"CHIPMUNK",0.6,204113027,"39_16-2_LAMP_0037.JPG","39_16-2_LAMP_0038.JPG","39_16-2_LAMP_0039.JPG",NA,"CHIPMUNK, CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE"
"1349",39639096,5,2,"OTHERBIRD",0.2,205595701,"31_15_WHIP_0322.JPG","31_15_WHIP_0323.JPG",NA,NA,"OTHERBIRD"
"1350",39639097,5,2,"DEERWHITETAILED",0.2,208939325,"40_16-1_LAMP_0010.JPG","40_16-1_LAMP_0011.JPG","40_16-1_LAMP_0012.JPG",NA,"DEERWHITETAILED"
"1351",39639111,5,2,"NOTHINGHERE",0.6,202169516,"30_17_DON_0136.JPG","30_17_DON_0137.JPG","30_17_DON_0138.JPG",NA,"NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"1352",39639113,5,2,"NOTHINGHERE",0.2,205532580,"31_15_WHIP_0331.JPG","31_15_WHIP_0332.JPG","31_15_WHIP_0333.JPG",NA,"NOTHINGHERE"
"1353",39639114,5,2,"NOTHINGHERE",0.2,204486058,"37_31_DEG_0094.JPG","37_31_DEG_0095.JPG","37_31_DEG_0096.JPG",NA,"NOTHINGHERE"
"1354",39639123,5,2,"NOTHINGHERE",0.6,204499331,"41_14_LAMP_0037.JPG","41_14_LAMP_0038.JPG","41_14_LAMP_0039.JPG",NA,"CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE, NOTHINGHERE"
"1355",39639127,5,2,"SOMETHINGHERE",0.2,206795390,"31_15_WHIP_0337.JPG","31_15_WHIP_0338.JPG","31_15_WHIP_0339.JPG",NA,"SOMETHINGHERE"
"1356",39639128,5,3,"DEERWHITETAILED",0.4,205975278,"31_15_WHIP_0340.JPG","31_15_WHIP_0341.JPG","31_15_WHIP_0342.JPG",NA,"DEERWHITETAILED, DEERWHITETAILED, NOTHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"1357",39639137,5,2,"OTHERBIRD",0.2,202636448,"23_24_SH_0172.JPG","23_24_SH_0173.JPG","23_24_SH_0174.JPG",NA,"OTHERBIRD"
"1358",39639139,5,2,"CHIPMUNK",0.2,200967055,"42_16-3_LAMP_0034.JPG","42_16-3_LAMP_0035.JPG","42_16-3_LAMP_0036.JPG",NA,"CHIPMUNK"
"1359",39639140,5,2,"SOMETHINGHERE",0.2,207068085,"31_15_WHIP_0343.JPG","31_15_WHIP_0344.JPG","31_15_WHIP_0345.JPG",NA,"SOMETHINGHERE"
"1360",39639150,5,2,"NOTHINGHERE",0.2,204111838,"37_31_DEG_0100.JPG","37_31_DEG_0101.JPG","37_31_DEG_0102.JPG",NA,"NOTHINGHERE"
"1361",39639159,5,2,"NOTHINGHERE",0.6,207314875,"37_31_DEG_0103.JPG","37_31_DEG_0104.JPG","37_31_DEG_0105.JPG",NA,"NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, SQUIRRELRED, SQUIRRELRED"
"1362",39639162,5,2,"NOTHINGHERE",0.2,205529397,"37_31_DEG_0106.JPG","37_31_DEG_0107.JPG","37_31_DEG_0108.JPG",NA,"NOTHINGHERE"
"1363",39639166,5,3,"SOMETHINGHERE",0.4,209115557,"28_01_SH_0211.JPG","28_01_SH_0212.JPG","28_01_SH_0213.JPG",NA,"SOMETHINGHERE, SOMETHINGHERE, SQUIRRELGRAY, SQUIRRELGRAY, TURKEY"
"1364",39639169,5,3,"OTHERSMALLMAMMAL",0.4,202166399,"41_14_LAMP_0061.JPG","41_14_LAMP_0062.JPG","41_14_LAMP_0063.JPG",NA,"NOTHINGHERE, OTHERSMALLMAMMAL, OTHERSMALLMAMMAL, SOMETHINGHERE, SOMETHINGHERE"
"1365",39639176,5,2,"OTHERBIRD",0.2,205211672,"31_15_WHIP_0361.JPG","31_15_WHIP_0362.JPG","31_15_WHIP_0363.JPG",NA,"OTHERBIRD"
"1366",39639177,5,2,"OTHERBIRD",0.2,206389568,"31_15_WHIP_0364.JPG","31_15_WHIP_0365.JPG","31_15_WHIP_0366.JPG",NA,"OTHERBIRD"
"1367",39639181,5,2,"NOTHINGHERE",0.6,202739399,"31_15_WHIP_0376.JPG","31_15_WHIP_0377.JPG","31_15_WHIP_0378.JPG",NA,"DEERWHITETAILED, DEERWHITETAILED, NOTHINGHERE, NOTHINGHERE, NOTHINGHERE"
"1368",39639189,5,2,"SOMETHINGHERE",0.2,207005119,"31_15_WHIP_0400.JPG","31_15_WHIP_0401.JPG","31_15_WHIP_0402.JPG",NA,"SOMETHINGHERE"
"1369",39639192,5,2,"NOTHINGHERE",0.6,205675742,"42_16-3_LAMP_0037.JPG","42_16-3_LAMP_0038.JPG","42_16-3_LAMP_0039.JPG",NA,"NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, OTHERBIRD, OTHERBIRD"
"1370",39639198,5,3,"CHIPMUNK",0.4,204352094,"39_16-2_LAMP_0058.JPG","39_16-2_LAMP_0059.JPG","39_16-2_LAMP_0060.JPG",NA,"CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE, OTHERSMALLMAMMAL"
"1371",39639202,5,2,"OTHERSMALLMAMMAL",0.6,205134002,"39_16-2_LAMP_0061.JPG","39_16-2_LAMP_0062.JPG","39_16-2_LAMP_0063.JPG",NA,"NOTHINGHERE, NOTHINGHERE, OTHERSMALLMAMMAL, OTHERSMALLMAMMAL, OTHERSMALLMAMMAL"
"1372",39639204,5,2,"SOMETHINGHERE",0.2,208961359,"39_16-2_LAMP_0067.JPG","39_16-2_LAMP_0068.JPG","39_16-2_LAMP_0069.JPG",NA,"SOMETHINGHERE"
"1373",39639205,5,2,"NOTHINGHERE",0.2,209085015,"39_16-2_LAMP_0070.JPG","39_16-2_LAMP_0071.JPG","39_16-2_LAMP_0072.JPG",NA,"NOTHINGHERE"
"1374",39639213,5,2,"SOMETHINGHERE",0.2,207968343,"07_42_WHIP_000142.JPG","07_42_WHIP_000143.JPG","07_42_WHIP_000144.JPG",NA,"SOMETHINGHERE"
"1375",39639217,5,3,"SQUIRRELRED",0.6,203075295,"37_31_DEG_0109.JPG","37_31_DEG_0110.JPG","37_31_DEG_0111.JPG",NA,"CHIPMUNK, SQUIRRELGRAY, SQUIRRELRED, SQUIRRELRED, SQUIRRELRED"
"1376",39639218,5,3,"SQUIRRELGRAY",0.4,204211003,"01_23_DEG_000079.JPG","01_23_DEG_000080.JPG","01_23_DEG_000081.JPG",NA,"SOMETHINGHERE, SQUIRRELGRAY, SQUIRRELGRAY, WEASEL, WEASEL"
"1377",39639219,5,4,"SOMETHINGHERE",0.4,200965481,"28_01_SH_0223.JPG","28_01_SH_0224.JPG","28_01_SH_0225.JPG",NA,"NOTHINGHERE, OTHERSMALLMAMMAL, SOMETHINGHERE, SOMETHINGHERE, SQUIRRELGRAY"
"1378",39639222,5,2,"SOMETHINGHERE",0.6,201718132,"28_01_SH_0229.JPG","28_01_SH_0230.JPG","28_01_SH_0231.JPG",NA,"SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE, SQUIRRELGRAY, SQUIRRELGRAY"
"1379",39639226,5,2,"NOTHINGHERE",0.6,202190122,"42_16-3_LAMP_0052.JPG","42_16-3_LAMP_0053.JPG","42_16-3_LAMP_0054.JPG",NA,"NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"1380",39639233,5,2,"CHIPMUNK",0.6,204573968,"23_24_SH_0181.JPG","23_24_SH_0182.JPG","23_24_SH_0183.JPG",NA,"CHIPMUNK, CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE"
"1381",39639236,5,2,"NOTHINGHERE",0.6,201705187,"23_24_SH_0184.JPG","23_24_SH_0185.JPG",NA,NA,"NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"1382",39639237,5,2,"OTHERBIRD",0.6,205408454,"17_26_WHIP_000058.JPG","17_26_WHIP_000059.JPG","17_26_WHIP_000060.JPG",NA,"OTHERBIRD, OTHERBIRD, OTHERBIRD, SOMETHINGHERE, SOMETHINGHERE"
"1383",39639243,5,2,"SOMETHINGHERE",0.6,208087595,"31_15_WHIP_0412.JPG","31_15_WHIP_0413.JPG","31_15_WHIP_0414.JPG",NA,"NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"1384",39639246,5,2,"SQUIRRELGRAY",0.2,203249112,"17_26_WHIP_000061.JPG","17_26_WHIP_000062.JPG","17_26_WHIP_000063.JPG",NA,"SQUIRRELGRAY"
"1385",39639268,5,2,"NOTHINGHERE",0.2,203077982,"15_06_SH_000172.JPG","15_06_SH_000173.JPG","15_06_SH_000174.JPG",NA,"NOTHINGHERE"
"1386",39639308,5,2,"SOMETHINGHERE",0.2,202393981,"28_01_SH_0265.JPG","28_01_SH_0266.JPG","28_01_SH_0267.JPG",NA,"SOMETHINGHERE"
"1387",39639311,5,2,"SQUIRRELGRAY",0.6,202908984,"42_16-3_LAMP_0061.JPG","42_16-3_LAMP_0062.JPG","42_16-3_LAMP_0063.JPG",NA,"SQUIRRELFLYING, SQUIRRELFLYING, SQUIRRELGRAY, SQUIRRELGRAY, SQUIRRELGRAY"
"1388",39639312,5,2,"SOMETHINGHERE",0.2,205534595,"31_15_WHIP_0424.JPG","31_15_WHIP_0425.JPG","31_15_WHIP_0426.JPG",NA,"SOMETHINGHERE"
"1389",39639316,5,3,"SOMETHINGHERE",0.4,201719553,"42_16-3_LAMP_0064.JPG","42_16-3_LAMP_0065.JPG","42_16-3_LAMP_0066.JPG",NA,"SOMETHINGHERE, SOMETHINGHERE, SQUIRRELGRAY, SQUIRRELGRAY, SQUIRRELRED"
"1390",39639317,5,2,"SOMETHINGHERE",0.2,206165519,"42_16-3_LAMP_0067.JPG","42_16-3_LAMP_0068.JPG","42_16-3_LAMP_0069.JPG",NA,"SOMETHINGHERE"
"1391",39639318,5,2,"NOTHINGHERE",0.6,202918154,"37_31_DEG_0127.JPG","37_31_DEG_0128.JPG","37_31_DEG_0129.JPG",NA,"CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE, NOTHINGHERE"
"1392",39639319,5,2,"SOMETHINGHERE",0.2,203044756,"28_01_SH_0271.JPG","28_01_SH_0272.JPG","28_01_SH_0273.JPG",NA,"SOMETHINGHERE"
"1393",39639322,5,3,"NOTHINGHERE",0.6,205595223,"07_42_WHIP_000151.JPG","07_42_WHIP_000152.JPG","07_42_WHIP_000153.JPG",NA,"CHIPMUNK, NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE"
"1394",39639325,6,2,"NOTHINGHERE",0.166666666666667,204460108,"37_31_DEG_0130.JPG","37_31_DEG_0131.JPG","37_31_DEG_0132.JPG",NA,"NOTHINGHERE"
"1395",39639342,5,2,"SOMETHINGHERE",0.2,209109193,"28_01_SH_0280.JPG","28_01_SH_0281.JPG","28_01_SH_0282.JPG",NA,"SOMETHINGHERE"
"1396",39639344,5,2,"NOTHINGHERE",0.6,204502449,"41_14_LAMP_0091.JPG","41_14_LAMP_0092.JPG","41_14_LAMP_0093.JPG",NA,"CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE, NOTHINGHERE"
"1397",39639350,5,2,"NOTHINGHERE",0.2,203046755,"42_16-3_LAMP_0076.JPG","42_16-3_LAMP_0077.JPG","42_16-3_LAMP_0078.JPG",NA,"NOTHINGHERE"
"1398",39639351,5,2,"SOMETHINGHERE",0.2,206539307,"39_16-2_LAMP_0085.JPG","39_16-2_LAMP_0086.JPG","39_16-2_LAMP_0087.JPG",NA,"SOMETHINGHERE"
"1399",39639355,5,2,"NOTHINGHERE",0.2,204920367,"39_16-2_LAMP_0088.JPG","39_16-2_LAMP_0089.JPG","39_16-2_LAMP_0090.JPG",NA,"NOTHINGHERE"
"1400",39639360,5,2,"SOMETHINGHERE",0.2,206965245,"39_16-2_LAMP_0100.JPG","39_16-2_LAMP_0101.JPG","39_16-2_LAMP_0102.JPG",NA,"SOMETHINGHERE"
"1401",39639361,5,2,"NOTHINGHERE",0.6,201727921,"39_16-2_LAMP_0103.JPG","39_16-2_LAMP_0104.JPG",NA,NA,"NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, OTHERSMALLMAMMAL, OTHERSMALLMAMMAL"
"1402",39639368,5,2,"OTHERBIRD",0.2,205522789,"42_16-3_LAMP_0082.JPG","42_16-3_LAMP_0083.JPG","42_16-3_LAMP_0084.JPG",NA,"OTHERBIRD"
"1403",39639371,5,2,"CHIPMUNK",0.2,202052208,"37_31_DEG_0136.JPG","37_31_DEG_0137.JPG","37_31_DEG_0138.JPG",NA,"CHIPMUNK"
"1404",39639380,5,2,"CHIPMUNK",0.2,203604352,"42_16-3_LAMP_0085.JPG","42_16-3_LAMP_0086.JPG","42_16-3_LAMP_0087.JPG",NA,"CHIPMUNK"
"1405",39639388,5,2,"SOMETHINGHERE",0.2,207607402,"41_14_LAMP_0103.JPG","41_14_LAMP_0104.JPG","41_14_LAMP_0105.JPG",NA,"SOMETHINGHERE"
"1406",39639392,5,2,"SOMETHINGHERE",0.2,204243781,"41_14_LAMP_0112.JPG","41_14_LAMP_0113.JPG","41_14_LAMP_0114.JPG",NA,"SOMETHINGHERE"
"1407",39639396,5,2,"SQUIRRELGRAY",0.6,202523588,"28_01_SH_0298.JPG","28_01_SH_0299.JPG","28_01_SH_0300.JPG",NA,"SQUIRRELGRAY, SQUIRRELGRAY, SQUIRRELGRAY, SQUIRRELRED, SQUIRRELRED"
"1408",39639406,5,2,"SOMETHINGHERE",0.2,202055705,"28_01_SH_0301.JPG","28_01_SH_0302.JPG","28_01_SH_0303.JPG",NA,"SOMETHINGHERE"
"1409",39639407,5,2,"SOMETHINGHERE",0.6,207064818,"28_01_SH_0304.JPG","28_01_SH_0305.JPG","28_01_SH_0306.JPG",NA,"OTHERSMALLMAMMAL, OTHERSMALLMAMMAL, SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"1410",39639410,5,2,"SOMETHINGHERE",0.6,201715066,"31_15_WHIP_0460.JPG","31_15_WHIP_0461.JPG","31_15_WHIP_0462.JPG",NA,"RACCOON, RACCOON, SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"1411",39639412,5,4,"PORCUPINE",0.4,207009249,"28_01_SH_0307.JPG","28_01_SH_0308.JPG","28_01_SH_0309.JPG",NA,"FISHER, OPOSSUM, PORCUPINE, PORCUPINE, SOMETHINGHERE"
"1412",39639413,5,3,"SQUIRRELRED",0.6,202022642,"42_16-3_LAMP_0094.JPG","42_16-3_LAMP_0095.JPG","42_16-3_LAMP_0096.JPG",NA,"SOMETHINGHERE, SQUIRRELGRAY, SQUIRRELRED, SQUIRRELRED, SQUIRRELRED"
"1413",39639414,5,3,"CHIPMUNK",0.4,205453534,"37_31_DEG_0142.JPG","37_31_DEG_0143.JPG","37_31_DEG_0144.JPG",NA,"CHIPMUNK, CHIPMUNK, NOTHINGHERE, SQUIRRELRED, SQUIRRELRED"
"1414",39639417,5,2,"OTHERBIRD",0.2,202784441,"42_16-3_LAMP_0097.JPG","42_16-3_LAMP_0098.JPG","42_16-3_LAMP_0099.JPG",NA,"OTHERBIRD"
"1415",39639426,5,2,"SQUIRRELRED",0.6,205680080,"01_23_DEG_000094.JPG","01_23_DEG_000095.JPG","01_23_DEG_000096.JPG",NA,"NOTHINGHERE, NOTHINGHERE, SQUIRRELRED, SQUIRRELRED, SQUIRRELRED"
"1416",39639431,5,4,"SQUIRRELGRAY",0.4,204930423,"42_16-3_LAMP_0109.JPG","42_16-3_LAMP_0110.JPG","42_16-3_LAMP_0111.JPG",NA,"OTHERSMALLMAMMAL, SQUIRRELFLYING, SQUIRRELGRAY, SQUIRRELGRAY, SQUIRRELRED"
"1417",39639440,5,2,"CHIPMUNK",0.2,205450870,"42_16-3_LAMP_0115.JPG","42_16-3_LAMP_0116.JPG","42_16-3_LAMP_0117.JPG",NA,"CHIPMUNK"
"1418",39639450,5,2,"OTHERBIRD",0.2,201016439,"37_31_DEG_0145.JPG","37_31_DEG_0146.JPG","37_31_DEG_0147.JPG",NA,"OTHERBIRD"
"1419",39639451,5,2,"SOMETHINGHERE",0.2,205253479,"15_06_SH_000283.JPG","15_06_SH_000284.JPG","15_06_SH_000285.JPG",NA,"SOMETHINGHERE"
"1420",39639452,5,2,"GROUSERUFFED",0.6,201378348,"40_16-1_LAMP_0076.JPG","40_16-1_LAMP_0077.JPG","40_16-1_LAMP_0078.JPG",NA,"GROUSERUFFED, GROUSERUFFED, GROUSERUFFED, TURKEY, TURKEY"
"1421",39639454,5,2,"SQUIRRELRED",0.2,208571755,"28_01_SH_0334.JPG","28_01_SH_0335.JPG","28_01_SH_0336.JPG",NA,"SQUIRRELRED"
"1422",39639456,5,2,"NOTHINGHERE",0.2,208119098,"07_42_WHIP_000187.JPG","07_42_WHIP_000188.JPG","07_42_WHIP_000189.JPG",NA,"NOTHINGHERE"
"1423",39639459,5,2,"SOMETHINGHERE",0.6,203250480,"31_15_WHIP_0484.JPG","31_15_WHIP_0485.JPG","31_15_WHIP_0486.JPG",NA,"NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"1424",39639462,5,4,"OTHERSMALLMAMMAL",0.4,205341187,"31_15_WHIP_0487.JPG","31_15_WHIP_0488.JPG","31_15_WHIP_0489.JPG",NA,"OTHERSMALLMAMMAL, OTHERSMALLMAMMAL, SOMETHINGHERE, SQUIRRELFLYING, SQUIRRELGRAY"
"1425",39639468,5,2,"SQUIRRELRED",0.6,206506059,"37_31_DEG_0148.JPG","37_31_DEG_0149.JPG","37_31_DEG_0150.JPG",NA,"SQUIRRELGRAY, SQUIRRELGRAY, SQUIRRELRED, SQUIRRELRED, SQUIRRELRED"
"1426",39639473,5,2,"SOMETHINGHERE",0.2,204409378,"28_01_SH_0346.JPG","28_01_SH_0347.JPG","28_01_SH_0348.JPG",NA,"SOMETHINGHERE"
"1427",39639483,5,2,"NOTHINGHERE",0.2,205536673,"37_31_DEG_0154.JPG","37_31_DEG_0155.JPG","37_31_DEG_0156.JPG",NA,"NOTHINGHERE"
"1428",39639486,5,2,"NOTHINGHERE",0.2,205137829,"31_15_WHIP_0496.JPG","31_15_WHIP_0497.JPG","31_15_WHIP_0498.JPG",NA,"NOTHINGHERE"
"1429",39639487,5,2,"OTHERBIRD",0.6,202056014,"28_01_SH_0352.JPG","28_01_SH_0353.JPG","28_01_SH_0354.JPG",NA,"BLUEJAY, BLUEJAY, OTHERBIRD, OTHERBIRD, OTHERBIRD"
"1430",39639491,5,2,"RACCOON",0.2,205119510,"07_42_WHIP_000193.JPG","07_42_WHIP_000194.JPG","07_42_WHIP_000195.JPG",NA,"RACCOON"
"1431",39639494,5,2,"SQUIRRELRED",0.2,203079434,"01_23_DEG_000100.JPG","01_23_DEG_000101.JPG","01_23_DEG_000102.JPG",NA,"SQUIRRELRED"
"1432",39639498,5,3,"BLUEJAY",0.4,207578364,"37_31_DEG_0160.JPG","37_31_DEG_0161.JPG","37_31_DEG_0162.JPG",NA,"BLUEJAY, BLUEJAY, NOTHINGHERE, OTHERBIRD, OTHERBIRD"
"1433",39639500,5,3,"OTHERBIRD",0.4,205092678,"37_31_DEG_0163.JPG","37_31_DEG_0164.JPG","37_31_DEG_0165.JPG",NA,"OTHERBIRD, OTHERBIRD, SOMETHINGHERE, SOMETHINGHERE, SQUIRRELRED"
"1434",39639505,5,3,"NOTHINGHERE",0.4,208859810,"39_16-2_LAMP_0157.JPG","39_16-2_LAMP_0158.JPG","39_16-2_LAMP_0159.JPG",NA,"NOTHINGHERE, NOTHINGHERE, OTHERSMALLMAMMAL, OTHERSMALLMAMMAL, SOMETHINGHERE"
"1435",39639507,5,3,"SQUIRRELFLYING",0.6,205967724,"42_16-3_LAMP_0142.JPG","42_16-3_LAMP_0143.JPG","42_16-3_LAMP_0144.JPG",NA,"OTHERSMALLMAMMAL, SOMETHINGHERE, SQUIRRELFLYING, SQUIRRELFLYING, SQUIRRELFLYING"
"1436",39639517,5,3,"SOMETHINGHERE",0.6,201717627,"37_31_DEG_0166.JPG","37_31_DEG_0167.JPG","37_31_DEG_0168.JPG",NA,"OTHERBIRD, SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE, SQUIRRELRED"
"1437",39639523,5,2,"SQUIRRELGRAY",0.6,204108584,"31_15_WHIP_0508.JPG","31_15_WHIP_0509.JPG","31_15_WHIP_0510.JPG",NA,"SOMETHINGHERE, SOMETHINGHERE, SQUIRRELGRAY, SQUIRRELGRAY, SQUIRRELGRAY"
"1438",39639568,5,2,"SQUIRRELGRAY",0.6,205785598,"28_01_SH_0364.JPG","28_01_SH_0365.JPG","28_01_SH_0366.JPG",NA,"SOMETHINGHERE, SOMETHINGHERE, SQUIRRELGRAY, SQUIRRELGRAY, SQUIRRELGRAY"
